VehicleID;Distanza percorsa (m);Tempo di percorrenza (s);Tempo di attesa (s);Velocità media (m/s);Emissioni di CO2 (g);Emissioni di CO (g);Emissioni di HC (g);Emissioni di PMx (g);Emissioni di NOx (g);Consumo di carburante (g);Consumo elettrico (Wh);Emissione di rumore (dBA)
vehicle0;266.4575895969782;30.700000000000045;5.6;0.29601639239639965;82.98248929975584;0.6980342574931168;0.00396698742200389;0.006371660867634864;0.011484528955847994;26.90499997292453;0.0;19171.241138789406
vehicle1;206.6517489915259;15.800000000000182;0.0;0.07912968681498558;45.55693741966041;0.20107071566982718;0.00171767026678374;0.003555676044397844;0.012176984358335877;14.767950248162336;0.0;10323.934102130826
vehicle2;266.15323020156524;18.09999999999991;0.0;0.18452771944059718;76.55511307988688;0.011114925319096775;0.0025110112894155853;0.016915379053949037;0.3140174959207299;24.60242905780107;0.0;12101.038115021867
vehicle3;264.4674032290701;19.200000000000045;0.0;0.2032283546551503;57.43793645521644;0.008831231624919958;0.001842835631856737;0.005863244136546745;0.32993188761004055;18.458275227337552;0.0;12543.039489834537
vehicle4;267.26759993299885;15.600000000000023;0.0;0.4405459500277811;37.22996973176041;0.2974479454449584;0.002030491886815918;0.006509499352569531;0.013968165849894364;12.06954149475274;0.0;10439.80264156744
vehicle5;266.6832586366267;22.09999999999991;0.0;0.08171749938499182;70.79617244812316;0.017679953427084213;0.006817977489678382;0.01882387209681286;0.3687041992850919;22.751936388448165;0.0;14261.133619196284
vehicle6;266.2660417373112;33.5;12.1;0.17246564519833585;81.77296519146367;0.027810476677744733;0.008326270600406247;0.004523813331009694;0.1715778826281185;26.28058890469262;0.0;13955.441336202379
vehicle7;264.2291559031226;21.80000000000001;0.0;1.2013703763309647;55.45148170965894;0.33793386264335046;0.002254465361056239;0.00595849147813337;0.019624597802675864;17.976663854218337;0.0;13990.752503399608
vehicle8;265.35902132997046;18.799999999999955;0.0;0.254773636873778;37.84308971246157;0.3353627075488513;0.001987639761649397;0.006000048520042264;0.0056386260508161125;12.269945666947594;0.0;12219.47345158633
vehicle9;265.82318864627916;18.59999999999991;0.0;0.13265018468874795;57.861616643691605;0.02075135162520849;0.005864889978613529;0.004852422592569138;0.13418222352230072;18.595430985886008;0.0;12233.683159994895
vehicle10;203.40636465909148;14.300000000000182;0.0;0.09686233809983189;61.35297770836278;0.008910899181142887;0.001981824219809235;0.013295024008288619;0.2506053172298342;19.71685320381522;0.0;9515.083384137255
vehicle11;191.70418067822698;49.19999999999982;28.5;0.058362727952903606;57.480457263684116;0.3440290635630871;0.036819310251817276;0.0053277318735930265;0.08873265278854381;18.635126106742;0.0;12815.639902521867
vehicle12;265.9539404183939;30.5;8.0;0.1100269353680269;77.34152826734685;0.5820030470390343;0.003866740257709388;0.005887479494975098;0.02625338007202748;25.07281960411676;0.0;14487.490413589836
vehicle13;266.35660774299345;20.90000000000009;0.0;0.13645796064243823;59.30120624874943;0.022362609901535373;0.006109009783906175;0.005043869940772321;0.12692922025217096;19.0579687616443;0.0;13534.23823049712
